state_01,state_02,state_name_01,state_name_02,contig,improvement,p_value,vep_01,index_01,census_reg_01,urban_index_01,White_01,Black_01,Indian_01,Asian_01,Hawaiian_01,Other_01,med_inc_01,population_01,mrp_ideology_01,demshare_pres_01,year_01,policy_updated_01,policy_updated_economic_01,policy_updated_social_01,vep_02,index_02,census_reg_02,urban_index_02,White_02,Black_02,Indian_02,Asian_02,Hawaiian_02,Other_02,med_inc_02,population_02,mrp_ideology_02,demshare_pres_02,year_02,policy_updated_02,policy_updated_economic_02,policy_updated_social_02,dif_urban_index,std_dif_urban_index,dif_White,std_dif_White,dif_Black,std_dif_Black,dif_Indian,std_dif_Indian,dif_Asian,std_dif_Asian,dif_Hawaiian,std_dif_Hawaiian,dif_Other,std_dif_Other,dif_med_inc,std_dif_med_inc,dif_population,std_dif_population,dif_mrp_ideology,std_dif_mrp_ideology,dif_demshare_pres,std_dif_demshare_pres,dif_year,std_dif_year,dif_policy_updated,std_dif_policy_updated,dif_policy_updated_economic,std_dif_policy_updated_economic,dif_policy_updated_social,std_dif_policy_updated_social,dif_index,std_dif_index,dif_census_reg,std_dif_census_reg,dif_vep,std_dif_vep,sim_score,sim_binary,same_census,elect_tie,full_tie,censored_tie
VA,AL,Virginia,Alabama,0,2645.9722,0,.7277108892647486,.832017,2,10.91,.6632,.1905,.0027,.067,.0007,.076,82214,8631393,-.0246988070258786,.551546869993999,2020,-.0584285065761602,.123090341131975,-.608251391006492,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,1.3,.1045478,.0118,-1.0718042,.075400002,-.28564215,.0024000001,-.56709266,.053100001,.19421673,.00030000001,-.28288281,.0363,-.28800139,27525,1.5033246,3607114,-.38662082,.22300696,.37537146,.18066062,.68860519,0,,2.7391822,.50326341,1.8003817,.011941827,3.2138481,1.1677443,.078095078,.38006857,0,-1.2747456,.10952445,.85174638,.094017096,1,1,0,1,1
ID,AL,Idaho,Alabama,0,1133.514,8.8817842e-16,.6763370223190549,.80318207,4,9.59,.8841,.0066,.0131,.014,.0018,.0805,66725,1839106,.2731518972856256,.3412285707492213,2020,1.55121496394061,1.6086108463838,1.40165308868096,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,.02,-1.3514236,.20909999,.60544646,.25929999,1.8279866,.0080000004,-.40251967,.000099999997,-.60149252,.0014,-.22717568,.040800001,-.19210657,12036,-.11402686,3185173,-.43951502,.074843735,-.78070438,.029657681,-1.0526923,0,,1.1295389,-.58037764,.31486118,-1.1021512,1.2039436,-.42165971,.049260139,-.24901396,2,.75381202,.058150586,-.18513672,.059999999,1,0,0,1,1
WV,AL,West Virginia,Alabama,0,,,.5724006725636522,.83521789,2,9.109999999999999,.9252,.0356,.0017,.0079,.0003,.0293,51970,1793716,.2009944014196535,.3020146768607797,2020,.70364617801095,.713254517450411,.585577026647592,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,.5,-.80543429,.2502,.9548384,.23029999,1.4946792,.0034,-.53770465,.0060000001,-.51291358,.000099999997,-.29301137,.0104,-.83992898,2719,-1.086902,3230563,-.43382499,.0026862416,-1.3437289,.068871573,-.60049546,0,,1.9771076,-.0097790053,1.2102175,-.43066248,2.0200195,.22368158,.081295967,.44990134,0,-1.2747456,.045785766,-.43469694,.25773194,1,1,0,0,0
DE,AL,Delaware,Alabama,0,307.08585,.000036908674,.7014392424057164,.8142606,2,11.01,.6744,.2199,.0037,.0398,.0007,.0615,70022,989948,-.0709643254028738,.5962674416498447,2020,-1.43694915937335,-1.2722561535386,-1.2002704270293,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,1.4,.21829559,.00060000003,-1.1670156,.046,-.62354696,.0014,-.59648073,.025900001,-.21414727,.00030000001,-.28288281,.0218,-.59699559,15333,.23024377,4034331,-.33306521,.26927248,.73636818,.2253812,1.2043027,0,,4.117703,1.4313085,3.1957281,1.0584071,3.8058672,1.6359047,.060338676,-.007317116,0,-1.2747456,.083252802,.32150346,.01369863,0,1,0,1,0
GA,AL,Georgia,Alabama,1,,,.6820574365275337,.82594627,2,10.55,.5725,.3157,.0033,.0413,.0007,.0665,59265,10711908,.060282278624765,.5011932966290864,2020,2.17774389620353,1.7738755469314,1.6319135403166,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,.94,-.30494413,.1025,-.30076191,.049800001,-.57987213,.0018,-.5847255,.0274,-.19162722,.00030000001,-.28288281,.026799999,-.49044588,4576,-.8929953,5687629,-.12580897,.13802588,-.28771195,.13030705,.10795064,0,,.50300992,-1.0021683,.14959647,-1.2260944,.97368312,-.60374641,.072024345,.24762535,0,-1.2747456,.063870996,-.069681197,.27118644,1,1,0,0,0
IA,AL,Iowa,Alabama,0,,,.7287841361466803,.88006938,3,9.59,.8909,.0372,.0033,.0252,.0013,.0422,68816,3190369,.0433444579392964,.4581673691536295,2020,.118621836584056,.356120873786363,-.488475014514374,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,.02,-1.3514236,.2159,.66325349,.2287,1.4762899,.0018,-.5847255,.0113,-.43334267,.00089999998,-.25249711,.0024999999,-1.0082775,14127,.10431402,1833910,-.60890836,.1549637,-.1555509,.087281115,-.38820493,0,,2.5621319,.38406989,1.5673511,-.16282365,3.0940716,1.0730268,.12614745,1.4284116,1,-.26046681,.1105977,.87340784,.040268455,1,0,0,0,0
LA,AL,Louisiana,Alabama,0,37.359535,.056960139,.6420453332731901,.74608934,2,10.18,.6125,.3217,.0056,.0173,.0004,.0425,51186,4657757,.1762357490229309,.4053555954370895,2020,1.49362391642601,1.61208021734334,1.32092149331222,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,.56999999,-.72581089,.0625,-.64080262,.055799998,-.51091206,.00050000002,-.62292993,.0034,-.55194837,0,-.29807565,.0027999999,-1.0018846,3503,-1.0050373,366522,-.79285908,.02207241,-1.1924641,.034469344,-.99720639,0,,1.1871299,-.54160637,.3113918,-1.104753,1.2846751,-.35781837,.0078325868,-1.1528255,0,-1.2747456,.023858896,-.87724882,.32283464,1,1,1,1,0
WA,AL,Washington,Alabama,0,,,.7615692065638336,.85112685,4,11.12,.7353,.0386,.0122,.0882,.0068,.1188,81358,7705281,-.1764859992335801,.599255031847907,2020,-2.21424668878594,-1.58734211042618,-2.24248502039401,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,1.51,.34341815,.0603,-.65950483,.2273,1.4601992,.0071,-.42896891,.074299999,.51250041,.0063999998,.026038514,.079099998,.62406427,26669,1.4139416,2681002,-.50271755,.37479416,1.559724,.22836877,1.238754,0,,4.8950005,1.9545993,3.5108142,1.2947116,4.8480816,2.460073,.097204924,.79698187,2,.75381202,.14338277,1.5351118,0,0,0,0,0,0
VT,AL,Vermont,Alabama,0,,,.7224219179633268,.90004885,1,8.84,.9360000000000001,.0128,.003,.0162,.0003,.0317,67257,643077,-.2859612280261545,.6829918655280656,2020,-2.43950147573189,-2.39626830534018,-1.78324218333973,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,.76999998,-.49831536,.26100001,1.0466495,.25310001,1.7567279,.0020999999,-.57590908,.0023000001,-.56846309,.000099999997,-.29301137,.0080000004,-.89107287,12568,-.058475763,4381202,-.28958172,.48426938,2.4139283,.31210563,2.2043695,0,,5.1202555,2.106245,4.3197403,1.9013804,4.3888388,2.0969102,.14612693,1.8642974,1,-.26046681,.10423548,.74499857,0,0,0,0,0,0
NH,AL,New Hampshire,Alabama,0,,,.7492124997726714,.76376808,1,9.92,.9198,.0155,.0016,.027,.0003,.0357,88894,1377529,-.0719281321201167,.5374834772159505,2020,-.622400028326403,-.392697125071391,-.773196390745196,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,.31,-1.0215551,.2448,.90893286,.25040001,1.7256958,.0035000001,-.53476584,.0131,-.40631858,.000099999997,-.29301137,.0040000002,-.97631264,34205,2.200846,3646750,-.38165209,.27023628,.7438885,.16659723,.52643257,0,,3.3031538,.88293922,2.3161693,.39876607,3.378793,1.2981803,.0098461509,-1.1088963,1,-.26046681,.13102606,1.2857151,0,0,0,0,0,0
AZ,AL,Arizona,Alabama,0,,,.6862364581213444,.83976352,4,11.3,.7377,.0453,.0434,.0333,.002,.1382,67088,7151502,.0367405466394182,.5015683167912931,2020,1.10168818463694,.674310219655808,1.09026174774291,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,1.6900001,.54816425,.062700003,-.6391024,.22059999,1.3831936,.0383,.48793778,.019400001,-.31173426,.0016,-.21704711,.098499998,1.0374773,12399,-.076122634,2127223,-.57213891,.16156761,-.10402244,.13068207,.11227517,0,,1.5790657,-.27774805,1.2491618,-.40145543,1.515335,-.17541583,.085841596,.54907185,2,.75381202,.068050019,.014664385,.067307696,1,0,0,0,0
MA,AL,Massachusetts,Alabama,0,,,.7100617840248065,.85612893,1,11.84,.7656,.0747,.002,.0678,.0004,.0895,87812,7029917,-.2889718759835911,.6711554954014815,2020,-2.78021435178555,-2.43296263097402,-2.31138907176888,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,2.23,1.1624022,.090599999,-.40192404,.1912,1.0452889,.0031000001,-.54652107,.0539,.20622742,0,-.29807565,.049800001,-.00031707119,33123,2.0878642,2005638,-.58738071,.48728004,2.4374197,.30026925,2.0678778,0,,5.460968,2.335619,4.3564348,1.9289001,4.9169855,2.5145612,.10220701,.9061107,1,-.26046681,.091875345,.49553296,.012269938,0,0,0,0,0
SC,AL,South Carolina,Alabama,0,165.78375,.00029730779,.6591247816013807,.82052803,2,10.11,.6651,.2645,.0033,.0164,.0007,.05,60341,5118425,.12859739533972,.440733912504179,2020,1.80266710981628,1.81417580938538,2.22577771081736,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,.5,-.80543429,.0098999999,-1.0879561,.0014,-1.1361507,.0018,-.5847255,.0024999999,-.56546044,.00030000001,-.28288281,.0103,-.84205997,5652,-.78064007,94146,-.82700396,.069710761,-.82075548,.069847658,-.58923966,0,,.87808669,-.74965984,.10929621,-1.2563183,.37981895,-1.0733658,.066606104,.12941734,0,-1.2747456,.040938344,-.53253287,.31176472,1,1,0,1,0
CO,AL,Colorado,Alabama,0,,,.7760178545973349,.86502177,4,11.15,.8152,.0415,.0094,.032,.0016,.1004,83777,5773714,-.0566457894083754,.5693831949230015,2020,-.72864816598576,-.514170299132212,-1.08835230689087,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,1.54,.37754247,.1402,.019726474,.2244,1.4268684,.0043000001,-.51125538,.018100001,-.33125165,.0012000001,-.23730424,.060699999,.23196131,29088,1.666532,749435,-.74485737,.25495395,.62464476,.19849694,.89428556,0,,3.4094019,.95446742,2.4376423,.489867,3.693949,1.5474013,.11109984,1.1001228,2,.75381202,.15783142,1.8267299,.031746034,0,0,0,0,0
MI,AL,Michigan,Alabama,0,36.781578,.06360279,.735291291955685,.87053281,3,10.81,.7756,.1364,.005,.0318,.0003,.0509,64392,10077331,-.0097460019760219,.5141355934440947,2020,.0218053387604016,-.248098676221199,.335261688741435,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,1.2,-.0091998642,.1006,-.31691387,.1295,.33614859,.000099999997,-.63468516,.017899999,-.33425435,.000099999997,-.29301137,.0112,-.82288104,9703,-.35763723,5053052,-.20535907,.20805416,.25869891,.14324935,.25719535,0,,2.6589484,.44924855,2.1715708,.29032183,2.270335,.42162746,.11661088,1.2203555,1,-.26046681,.11710485,1.0047423,.01183432,0,0,0,1,0
NE,AL,Nebraska,Alabama,0,,,.6952823617142409,.87187797,3,10.2,.8531,.0478,.0088,.0249,.0006,.0648,72248,1961504,.1024361140140543,.4021594775339827,2020,.540576539464749,.373781537978629,.637819452402941,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,.58999997,-.70306134,.1781,.34191504,.2181,1.3544602,.0037,-.52888823,.011,-.43784669,.00019999999,-.28794709,.0251,-.52667278,17559,.46268126,3062775,-.45485875,.095872045,-.61662638,.031273227,-1.0340625,0,,2.1401772,.10000241,1.5496905,-.17606856,1.9677773,.18236913,.11795604,1.2497023,1,-.26046681,.077095926,.19723868,.047169812,1,0,0,0,0
UT,AL,Utah,Alabama,0,,,.6921563573748243,.76527095,4,10.96,.8514000000000001,.0121,.0105,.0232,.0093,.0934,83993,3271616,.1066796804461787,.3930639487814837,2020,1.02541177375821,1.14993772298564,.085884234926338,.6181864376688054,.75392193,2,9.609999999999999,.675,.2659,.0051,.0139,.0004,.0397,54689,5024279,.1983081598337674,.3708862516664528,2020,2.68075381822424,1.9234720209242,2.60559665884104,1.35,.16142176,.17640001,.32746333,.2538,1.7647732,.0054000001,-.47892857,.0093,-.46336943,.0088999998,.15264562,.0537,.082791701,29304,1.6890867,1752663,-.61909348,.091628477,-.64973778,.022177696,-1.1389481,0,,1.6553421,-.2263974,.7735343,-.75816089,2.5197124,.61883163,.011349022,-1.0761086,2,.75381202,.073969923,.1341463,.090909094,1,0,0,0,0
NH,AK,New Hampshire,Alaska,0,,,.7492124997726714,.76376808,1,9.92,.9198,.0155,.0016,.027,.0003,.0357,88894,1377529,-.0719281321201167,.5374834772159505,2020,-.622400028326403,-.392697125071391,-.773196390745196,.6842367843946732,.83438462,5,8.74,.6336000000000001,.0324,.1456,.0642,.0142,.11,74746,733391,.1758218543808757,.4473815127615069,2020,.104944664336529,.155109370321124,.223920038828528,1.1799999,-.031949531,.28619999,1.2608749,.016899999,-.9580037,.14399999,3.5942528,.0372,-.044496063,.0139,.4058598,.074299999,.52177656,14148,.10650683,644138,-.75805736,.24774998,.56843424,.090101965,-.35567617,0,,.72734469,-.85114205,.5478065,-.92744958,.99711645,-.58521569,.070616543,.21691179,4,2.7823696,.064975716,-.047384538,0,0,0,0,0,0
SC,AK,South Carolina,Alaska,0,,,.6591247816013807,.82052803,2,10.11,.6651,.2645,.0033,.0164,.0007,.05,60341,5118425,.12859739533972,.440733912504179,2020,1.80266710981628,1.81417580938538,2.22577771081736,.6842367843946732,.83438462,5,8.74,.6336000000000001,.0324,.1456,.0642,.0142,.11,74746,733391,.1758218543808757,.4473815127615069,2020,.104944664336529,.155109370321124,.223920038828528,1.37,.18417129,.031500001,-.90433413,.2321,1.5153673,.14229999,3.5442932,.047800001,.1146458,.0135,.38560271,.059999999,.21704434,14405,.13334261,4385034,-.28910133,.047224458,-.9962098,.0066476003,-1.3180341,0,,1.6977224,-.19786619,1.6590664,-.094040081,2.0018578,.2093195,.01385659,-1.0214018,3,1.7680908,.025112003,-.85195726,0,0,0,0,0,0
ME,AK,Maine,Alaska,0,,,.7575014299638699,.79687202,1,9.039999999999999,.9368,.0139,.0066,.0114,.0001,.0312,63693,1362359,-.0448804293992012,.5467040458200397,2020,-2.09503480678891,-2.2498820181984,-1.43623071097753,.6842367843946732,.83438462,5,8.74,.6336000000000001,.0324,.1456,.0642,.0142,.11,74746,733391,.1758218543808757,.4473815127615069,2020,.104944664336529,.155109370321124,.223920038828528,.30000001,-1.0329298,.30320001,1.4053923,.0185,-.9396143,.139,3.4473128,.0528,.1897127,.0141,.41598842,.0788,.61767137,11053,-.21667109,628968,-.75995904,.22070229,.35738873,.099322535,-.24934874,0,,2.1999795,.1402624,2.4049914,.46537983,1.6601508,-.06089754,.0375126,-.50530624,4,2.7823696,.073264644,.11991159,.013513514,0,0,0,0,0
TN,AK,Tennessee,Alaska,0,,,.5973217654875912,.77279973,2,10.2,.7673,.1667,.0025,.0181,.0006,.0447,54975,6910840,.1532279338319668,.3817222962793365,2020,1.72143016482,1.80502185780125,1.9442574301393,.6842367843946732,.83438462,5,8.74,.6336000000000001,.0324,.1456,.0642,.0142,.11,74746,733391,.1758218543808757,.4473815127615069,2020,.104944664336529,.155109370321124,.223920038828528,1.46,.28654432,.1337,-.035530187,.13429999,.39131662,.14309999,3.5678036,.046100002,.089123063,.0136,.39066699,.065300003,.32998714,19771,.69365692,6177449,-.064405486,.022593921,-1.1883949,.065659218,-.63753885,0,,1.6164855,-.25255638,1.6499125,-.10090525,1.7203374,-.013302811,.06158489,.019871131,3,1.7680908,.086915016,.39541823,.029702971,0,0,0,0,0
NJ,AK,New Jersey,Alaska,0,,,.7195035355969399,.74575996,1,12.24,.655,.1339,.0025,.0965,.0004,.1117,85549,9288994,-.1616951066004144,.5807128358679484,2020,-2.92999394483718,-2.32232437301603,-2.59459468630006,.6842367843946732,.83438462,5,8.74,.6336000000000001,.0324,.1456,.0642,.0142,.11,74746,733391,.1758218543808757,.4473815127615069,2020,.104944664336529,.155109370321124,.223920038828528,3.5,2.6069987,.021400001,-.99019444,.1015,.014334484,.14309999,3.5678036,.032299999,-.11806165,.0138,.40079555,.0017,-1.0253255,10803,-.24277593,8555603,.23371817,.33751696,1.2688606,.13333133,.14282526,0,,3.0349386,.7023719,2.4774337,.51970923,2.8185148,.85512036,.088624656,.60978895,4,2.7823696,.03526675,-.64700311,0,0,0,0,0,0
WV,AK,West Virginia,Alaska,0,,,.5724006725636522,.83521789,2,9.109999999999999,.9252,.0356,.0017,.0079,.0003,.0293,51970,1793716,.2009944014196535,.3020146768607797,2020,.70364617801095,.713254517450411,.585577026647592,.6842367843946732,.83438462,5,8.74,.6336000000000001,.0324,.1456,.0642,.0142,.11,74746,733391,.1758218543808757,.4473815127615069,2020,.104944664336529,.155109370321124,.223920038828528,.37,-.95330638,.29159999,1.3067803,.0031999999,-1.1154628,.14390001,3.5913143,.056299999,.24225953,.0139,.4058598,.080700003,.65816033,22776,1.0074371,1060325,-.70588446,.025172547,-1.1682746,.14536683,.28161323,0,,.59870154,-.93774694,.55814517,-.91969591,.36165699,-1.087728,.00083327293,-1.3055272,3,1.7680908,.11183611,.89840281,.030927835,0,0,0,0,0
MI,AK,Michigan,Alaska,0,,,.735291291955685,.87053281,3,10.81,.7756,.1364,.005,.0318,.0003,.0509,64392,10077331,-.0097460019760219,.5141355934440947,2020,.0218053387604016,-.248098676221199,.335261688741435,.6842367843946732,.83438462,5,8.74,.6336000000000001,.0324,.1456,.0642,.0142,.11,74746,733391,.1758218543808757,.4473815127615069,2020,.104944664336529,.155109370321124,.223920038828528,2.0699999,.98040563,.142,.035028312,.104,.04306794,.1406,3.4943335,.032400001,-.11656029,.0139,.4058598,.059099998,.19786537,10354,-.28966022,9343940,.33254352,.18556786,.083244666,.06675408,-.62491339,0,,.083139323,-1.2848327,.40320805,-1.0358938,.11134165,-1.2856739,.03614819,-.5350731,2,.75381202,.051054507,-.32835749,0,0,0,0,0,0
OR,AK,Oregon,Alaska,0,61.426102,.030485639,.7622505046915474,.81088924,4,10.71,.8259,.0189,.0109,.045,.0039,.0954,76855,4237256,-.1602617647145091,.5830715698544173,2020,-2.29261116783982,-2.16743957555293,-1.79623122355669,.6842367843946732,.83438462,5,8.74,.6336000000000001,.0324,.1456,.0642,.0142,.11,74746,733391,.1758218543808757,.4473815127615069,2020,.104944664336529,.155109370321124,.223920038828528,1.97,.86665797,.19230001,.4626295,.0135,-.9970811,.1347,3.3209443,.019200001,-.31473693,.0103,.22354561,.0146,-.75042719,2109,-1.1505978,3503865,-.39956403,.33608362,1.2576766,.13569006,.17002513,0,,2.3975558,.27327433,2.3225489,.40355057,2.0201514,.22378585,.023495376,-.8111155,1,-.26046681,.078013718,.21576256,0,0,0,0,1,0
WA,AK,Washington,Alaska,0,929.34888,3.8569148e-13,.7615692065638336,.85112685,4,11.12,.7353,.0386,.0122,.0882,.0068,.1188,81358,7705281,-.1764859992335801,.599255031847907,2020,-2.21424668878594,-1.58734211042618,-2.24248502039401,.6842367843946732,.83438462,5,8.74,.6336000000000001,.0324,.1456,.0642,.0142,.11,74746,733391,.1758218543808757,.4473815127615069,2020,.104944664336529,.155109370321124,.223920038828528,2.3800001,1.3330239,.1017,-.30756274,.0062000002,-1.0809827,.13339999,3.2827396,.024,-.24267271,.0074,.076681361,.0088,-.87402493,6612,-.68039745,6971890,.035185061,.35230786,1.3842698,.15187351,.35664535,0,,2.3191915,.22051801,1.7424514,-.031503998,2.4664052,.57667702,.016742229,-.95844668,1,-.26046681,.077332422,.20201191,0,0,0,0,1,1
AZ,AK,Arizona,Alaska,0,83.969406,.017544249,.6862364581213444,.83976352,4,11.3,.7377,.0453,.0434,.0333,.002,.1382,67088,7151502,.0367405466394182,.5015683167912931,2020,1.10168818463694,.674310219655808,1.09026174774291,.6842367843946732,.83438462,5,8.74,.6336000000000001,.0324,.1456,.0642,.0142,.11,74746,733391,.1758218543808757,.4473815127615069,2020,.104944664336529,.155109370321124,.223920038828528,2.5599999,1.5377697,.1041,-.28716031,.0129,-1.0039772,.1022,2.3658333,.0309,-.13908038,.0122,.319767,.028200001,-.46061194,7658,-.5711748,6418111,-.034236271,.13908131,-.27947667,.054186802,-.76983356,0,,.9967435,-.66977787,.51920086,-.9489029,.86634171,-.68863052,.005378902,-1.2063568,1,-.26046681,.0019996737,-1.3184353,.057692308,1,0,1,0,0
